%eval_id interface pd             po             fa             response_fn_1  response_fn_2  response_fn_3  response_fn_4  response_fn_5  response_fn_6  response_fn_7  response_fn_8  response_fn_9  
835      bat        0.0001833333333 0.349          0.6096666667   5659.18896     0.54993        219.8741       15.56          0.10271        1.2512         22.3398        1.2512         15.56          
836      bat        0.000225       0.349          0.6096666667   5657.87354     0.54993        219.8742       15.56          0.10271        1.2682         22.3356        1.2682         15.56          
837      bat        0.0002666666667 0.349          0.6096666667   5657.1543      0.54993        219.8742       15.56          0.10271        1.2827         22.3392        1.2827         15.56          
838      bat        0.0003083333333 0.349          0.6096666667   5657.15527     0.54854        219.8742       15.56          0.10271        1.2953         22.3405        1.2953         15.56          
839      bat        0.00035        0.349          0.6096666667   5659.19824     0.54854        219.8742       15.56          0.10132        1.2493         22.3401        1.2493         15.56          
840      bat        0.0003916666667 0.349          0.6096666667   5658.6001      0.54854        219.8743       15.56          0.10132        1.2586         22.3384        1.2586         15.56          
841      bat        0.0004333333333 0.349          0.6096666667   5658.23926     0.54854        219.8742       15.56          0.10132        1.2671         22.3413        1.2671         15.56          
842      bat        0.000475       0.349          0.6096666667   5657.52979     0.54854        219.8742       15.56          0.10132        1.2747         22.3375        1.2747         15.56          
843      bat        0.0005166666667 0.349          0.6096666667   5657.17432     0.54854        219.8742       15.56          0.10132        1.2819         22.3389        1.2819         15.56          
844      bat        0.0005583333333 0.349          0.6096666667   5656.81348     0.54854        219.8743       15.56          0.10132        1.2885         22.3397        1.2885         15.56          
845      bat        0.0006         0.349          0.6096666667   5657.16162     0.54715        219.8743       15.56          0.10132        1.2947         22.3399        1.2947         15.56          
846      bat        0.0001         0.235          0.6178333333   5708.5459      0.54438        222.401        15.56          0.10132        1.1538         23.3631        1.1538         15.56          
847      bat        0.0001416666667 0.235          0.6178333333   5708.49316     0.54438        222.401        15.56          0.10132        1.1787         23.3637        1.1787         15.56          
848      bat        0.0001833333333 0.235          0.6178333333   5707.11865     0.54299        222.4011       15.56          0.10132        1.198          23.3625        1.198          15.56          
849      bat        0.000225       0.235          0.6178333333   5709.61523     0.54299        222.4011       15.56          0.09993        1.1608         23.3623        1.1608         15.56          
850      bat        0.0002666666667 0.235          0.6178333333   5708.87988     0.54299        222.401        15.56          0.09993        1.1733         23.3646        1.1733         15.56          
851      bat        0.0003083333333 0.235          0.6178333333   5708.1416      0.54299        222.401        15.56          0.09993        1.1841         23.3649        1.1841         15.56          
852      bat        0.00035        0.235          0.6178333333   5707.40088     0.54299        222.4011       15.56          0.09993        1.1937         23.3636        1.1937         15.56          
