 
    Time(hr),     Qbreach,    Qspill,    zs_upstr, zs_downstr, zb_breach, B_bottom,    B_top,  Areabreach, Brchsideslope, Vol_watout, USSedRate, DSSedRate 
    24.75826     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.75965     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.76104     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.76243     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.76382     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.76521     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.76660     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.76799     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.76937     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.77076     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.77215     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.77354     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.77493     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.77632     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.77771     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.77910     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.78049     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.78188     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.78326     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.78465     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.78604     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.78743     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.78882     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.79021     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.79160     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.79299     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.79437     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.79576     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.79715     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.79854     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.79993     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.80132     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.80271     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.80410     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.80549     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.80688     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.80826     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.80965     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.81104     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.81243     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.81382     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.81521     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.81660     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.81799     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.81937     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.82076     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.82215     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.82354     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.82493     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.82632     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.82771     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.82910     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.83049     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.83187     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.83326     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.83465     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.83604     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.83743     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.83882     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.84021     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.84160     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.84299     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.84438     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.84576     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.84715     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.84854     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.84993     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.85132     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.85271     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.85410     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.85549     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.85687     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.85826     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.85965     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.86104     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.86243     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.86382     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.86521     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.86660     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.86799     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.86938     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.87076     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.87215     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.87354     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.87493     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.87632     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.87771     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.87910     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.88049     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.88187     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.88326     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.88465     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.88604     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.88743     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.88882     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.89021     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.89160     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.89299     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.89437     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
    24.89576     -0.05019      0.00000    -2.1284    -2.1283    -2.5000   132.2179   169.8500   345.8216     1.0576   17500490.000    0.00000    0.00000
